key,Date,Hour,power,temperature
20170802:2,2017-08-02,2,4862,21.4
20170802:3,2017-08-02,3,4821,20.4
20170802:4,2017-08-02,4,4955,19.6
20170802:5,2017-08-02,5,5347,19.6
20170802:6,2017-08-02,6,5972,19.1
20170802:7,2017-08-02,7,6582,19.9
20170802:8,2017-08-02,8,7037,21.7
20170802:9,2017-08-02,9,7489,23.4
20170802:10,2017-08-02,10,7845,25.1
20170802:11,2017-08-02,11,8033,27.1
20170802:12,2017-08-02,12,8204,27.6
20170802:13,2017-08-02,13,8228,28.0
20170802:14,2017-08-02,14,8239,28.9
20170802:15,2017-08-02,15,8221,28.8
20170802:16,2017-08-02,16,7904,28.6
20170802:17,2017-08-02,17,7480,29.0
20170802:18,2017-08-02,18,7353,24.9
20170802:19,2017-08-02,19,7301,24.9
20170802:20,2017-08-02,20,7287,24.6
20170802:21,2017-08-02,21,6794,22.9
20170802:22,2017-08-02,22,6206,22.9
20170802:23,2017-08-02,23,5689,22.5
20170803:0,2017-08-03,0,5309,21.6
20170803:1,2017-08-03,1,5070,21.5
20170803:2,2017-08-03,2,4897,20.2
20170803:3,2017-08-03,3,4852,19.1
20170803:4,2017-08-03,4,5000,18.9
20170803:5,2017-08-03,5,5390,19.2
20170803:6,2017-08-03,6,5984,19.6
20170803:7,2017-08-03,7,6526,18.4
20170803:8,2017-08-03,8,6933,19.8
20170803:9,2017-08-03,9,7343,20.6
20170803:10,2017-08-03,10,7691,22.5
20170803:11,2017-08-03,11,7911,23.7
20170803:12,2017-08-03,12,8124,24.8
20170803:13,2017-08-03,13,8125,25.7
20170803:14,2017-08-03,14,7921,26.8
20170803:15,2017-08-03,15,7762,26.4
20170803:16,2017-08-03,16,7794,25.6
20170803:17,2017-08-03,17,7664,26.2
20170803:18,2017-08-03,18,7484,26.0
20170803:19,2017-08-03,19,7385,25.1
20170803:20,2017-08-03,20,7361,24.0
20170803:21,2017-08-03,21,6918,23.1
20170803:22,2017-08-03,22,6307,22.7
20170803:23,2017-08-03,23,5769,22.0
20170804:0,2017-08-04,0,5432,21.4
20170804:1,2017-08-04,1,5150,21.4
20170804:2,2017-08-04,2,5011,20.9
20170804:3,2017-08-04,3,4992,20.8
20170804:4,2017-08-04,4,5148,20.4
20170804:5,2017-08-04,5,5587,20.6
20170804:6,2017-08-04,6,6083,20.6
20170804:7,2017-08-04,7,6517,20.8
20170804:8,2017-08-04,8,6888,20.7
20170804:9,2017-08-04,9,7315,21.5
20170804:10,2017-08-04,10,7535,23.6
20170804:11,2017-08-04,11,7635,24.3
20170804:12,2017-08-04,12,7679,25.1
20170804:13,2017-08-04,13,7622,25.3
20170804:14,2017-08-04,14,7590,25.8
20170804:15,2017-08-04,15,7273,26.0
20170804:16,2017-08-04,16,7021,23.3
20170804:17,2017-08-04,17,6746,19.1
20170804:18,2017-08-04,18,6519,19.0
20170804:19,2017-08-04,19,6426,19.5
20170804:20,2017-08-04,20,6374,20.1
20170804:21,2017-08-04,21,5917,19.8
20170804:22,2017-08-04,22,5349,18.7
20170804:23,2017-08-04,23,4878,17.7
20170805:0,2017-08-05,0,4582,16.6
20170805:1,2017-08-05,1,4362,16.1
20170805:2,2017-08-05,2,4245,15.7
20170805:3,2017-08-05,3,4155,15.6
20170805:4,2017-08-05,4,4189,15.3
20170805:5,2017-08-05,5,4232,15.7
20170805:6,2017-08-05,6,4439,15.2
20170805:7,2017-08-05,7,4740,15.3
20170805:8,2017-08-05,8,5019,16.1
20170805:9,2017-08-05,9,5250,16.6
20170805:10,2017-08-05,10,5363,18.1
20170805:11,2017-08-05,11,5396,18.1
20170805:12,2017-08-05,12,5395,18.1
20170805:13,2017-08-05,13,5341,20.5
20170805:14,2017-08-05,14,5326,20.3
20170805:15,2017-08-05,15,5322,20.7
20170805:16,2017-08-05,16,5320,20.4
20170805:17,2017-08-05,17,5299,20.6
20170805:18,2017-08-05,18,5212,20.4
20170805:19,2017-08-05,19,5138,19.7
20170805:20,2017-08-05,20,5155,19.1
20170805:21,2017-08-05,21,4918,17.4
20170805:22,2017-08-05,22,4621,16.2
20170805:23,2017-08-05,23,4343,15.8
20170806:0,2017-08-06,0,4126,14.1
20170806:1,2017-08-06,1,3961,13.0
20170806:2,2017-08-06,2,3870,13.6
20170806:3,2017-08-06,3,3825,12.8
20170806:4,2017-08-06,4,3839,12.7
20170806:5,2017-08-06,5,3825,12.1
20170806:6,2017-08-06,6,3988,13.3
20170806:7,2017-08-06,7,4279,13.3
20170806:8,2017-08-06,8,4614,16.0
20170806:9,2017-08-06,9,4903,18.9
20170806:10,2017-08-06,10,5113,21.3
20170806:11,2017-08-06,11,5262,22.6
20170806:12,2017-08-06,12,5341,23.4
20170806:13,2017-08-06,13,5374,23.8
20170806:14,2017-08-06,14,5427,24.0
20170806:15,2017-08-06,15,5475,25.1
20170806:16,2017-08-06,16,5506,24.4
20170806:17,2017-08-06,17,5505,24.3
20170806:18,2017-08-06,18,5396,24.2
20170806:19,2017-08-06,19,5379,23.1
20170806:20,2017-08-06,20,5396,22.8
20170806:21,2017-08-06,21,5180,21.0
20170806:22,2017-08-06,22,4833,20.7
20170806:23,2017-08-06,23,4529,20.1
20170807:0,2017-08-07,0,4278,18.8
20170807:1,2017-08-07,1,4111,18.2
20170807:2,2017-08-07,2,4019,17.4
20170807:3,2017-08-07,3,3984,17.4
20170807:4,2017-08-07,4,4048,17.6
20170807:5,2017-08-07,5,4165,17.8
20170807:6,2017-08-07,6,4319,18.0
20170807:7,2017-08-07,7,4563,17.8
20170807:8,2017-08-07,8,4874,17.9
20170807:9,2017-08-07,9,5110,18.7
20170807:10,2017-08-07,10,5315,18.9
20170807:11,2017-08-07,11,5418,19.5
20170807:12,2017-08-07,12,5466,20.5
20170807:13,2017-08-07,13,5437,20.4
20170807:14,2017-08-07,14,5427,20.1
20170807:15,2017-08-07,15,5465,20.1
20170807:16,2017-08-07,16,5547,20.0
20170807:17,2017-08-07,17,5623,20.1
20170807:18,2017-08-07,18,5585,21.4
20170807:19,2017-08-07,19,5613,21.2
20170807:20,2017-08-07,20,5597,19.8
20170807:21,2017-08-07,21,5312,18.2
20170807:22,2017-08-07,22,4911,17.6
20170807:23,2017-08-07,23,4537,16.4
20170808:0,2017-08-08,0,4271,16.1
20170808:1,2017-08-08,1,4126,15.6
20170808:2,2017-08-08,2,4063,15.6
20170808:3,2017-08-08,3,4084,15.1
20170808:4,2017-08-08,4,4288,14.6
20170808:5,2017-08-08,5,4612,13.8
20170808:6,2017-08-08,6,5170,13.8
20170808:7,2017-08-08,7,5616,14.8
20170808:8,2017-08-08,8,5976,16.5
20170808:9,2017-08-08,9,6299,18.5
20170808:10,2017-08-08,10,6525,20.2
20170808:11,2017-08-08,11,6623,21.7
20170808:12,2017-08-08,12,6771,22.9
20170808:13,2017-08-08,13,6849,24.1
20170808:14,2017-08-08,14,6926,24.7
20170808:15,2017-08-08,15,6972,24.4
20170808:16,2017-08-08,16,7008,25.1
20170808:17,2017-08-08,17,6934,24.7
20170808:18,2017-08-08,18,6839,25.2
20170808:19,2017-08-08,19,6735,25.3
20170808:20,2017-08-08,20,6658,23.6
20170808:21,2017-08-08,21,6208,21.9
20170808:22,2017-08-08,22,5669,20.1
20170808:23,2017-08-08,23,5193,19.9
20170809:0,2017-08-09,0,4849,18.8
20170809:1,2017-08-09,1,4648,18.6
20170809:2,2017-08-09,2,4531,17.7
20170809:3,2017-08-09,3,4515,18.6
20170809:4,2017-08-09,4,4681,18.5
20170809:5,2017-08-09,5,5039,17.9
20170809:6,2017-08-09,6,5620,16.2
20170809:7,2017-08-09,7,6087,17.6
20170809:8,2017-08-09,8,6490,19.2
20170809:9,2017-08-09,9,6866,21.6
20170809:10,2017-08-09,10,7152,24.3
20170809:11,2017-08-09,11,7339,26.2
20170809:12,2017-08-09,12,7541,26.9
20170809:13,2017-08-09,13,7584,27.3
20170809:14,2017-08-09,14,7669,26.5
20170809:15,2017-08-09,15,7693,28.7
20170809:16,2017-08-09,16,7671,28.2
20170809:17,2017-08-09,17,7546,27.1
20170809:18,2017-08-09,18,7337,27.8
20170809:19,2017-08-09,19,7179,26.9
20170809:20,2017-08-09,20,7039,25.2
20170809:21,2017-08-09,21,6531,24.9
20170809:22,2017-08-09,22,5913,23.6
20170809:23,2017-08-09,23,5420,22.1
20170810:0,2017-08-10,0,5024,21.9
20170810:1,2017-08-10,1,4762,19.9
20170810:2,2017-08-10,2,4609,19.1
20170810:3,2017-08-10,3,4565,19.2
20170810:4,2017-08-10,4,4726,19.1
20170810:5,2017-08-10,5,5093,18.2
20170810:6,2017-08-10,6,5608,18.0
20170810:7,2017-08-10,7,6076,18.8
20170810:8,2017-08-10,8,6459,20.3
20170810:9,2017-08-10,9,6854,21.7
20170810:10,2017-08-10,10,7218,23.0
20170810:11,2017-08-10,11,7440,24.5
20170810:12,2017-08-10,12,7639,24.3
20170810:13,2017-08-10,13,7720,25.4
20170810:14,2017-08-10,14,7816,26.0
20170810:15,2017-08-10,15,7871,26.3
20170810:16,2017-08-10,16,7750,26.7
20170810:17,2017-08-10,17,7409,26.1
20170810:18,2017-08-10,18,7191,24.4
20170810:19,2017-08-10,19,7066,24.1
20170810:20,2017-08-10,20,6964,22.7
20170810:21,2017-08-10,21,6511,22.2
20170810:22,2017-08-10,22,5959,22.2
20170810:23,2017-08-10,23,5483,21.7
20170811:0,2017-08-11,0,5157,21.0
20170811:1,2017-08-11,1,4934,20.8
20170811:2,2017-08-11,2,4808,20.6
20170811:3,2017-08-11,3,4798,19.9
20170811:4,2017-08-11,4,4970,19.7
20170811:5,2017-08-11,5,5382,19.9
20170811:6,2017-08-11,6,5924,20.6
20170811:7,2017-08-11,7,6382,20.9
20170811:8,2017-08-11,8,6701,21.2
20170811:9,2017-08-11,9,6994,21.9
20170811:10,2017-08-11,10,7173,22.6
20170811:11,2017-08-11,11,7250,23.3
20170811:12,2017-08-11,12,7239,23.2
20170811:13,2017-08-11,13,7136,22.7
20170811:14,2017-08-11,14,7108,23.5
20170811:15,2017-08-11,15,7276,22.9
20170811:16,2017-08-11,16,7262,24.4
20170811:17,2017-08-11,17,6983,24.5
20170811:18,2017-08-11,18,6752,22.8
20170811:19,2017-08-11,19,6694,23.5
20170811:20,2017-08-11,20,6503,22.6
20170811:21,2017-08-11,21,6074,21.8
20170811:22,2017-08-11,22,5606,20.1
20170811:23,2017-08-11,23,5164,20.3
20170812:0,2017-08-12,0,4834,19.4
20170812:1,2017-08-12,1,4592,18.6
20170812:2,2017-08-12,2,4421,17.2
20170812:3,2017-08-12,3,4304,17.1
20170812:4,2017-08-12,4,4329,16.7
20170812:5,2017-08-12,5,4434,17.1
20170812:6,2017-08-12,6,4693,16.9
20170812:7,2017-08-12,7,5143,18.4
20170812:8,2017-08-12,8,5541,19.3
20170812:9,2017-08-12,9,5902,20.1
20170812:10,2017-08-12,10,6209,22.3
20170812:11,2017-08-12,11,6321,23.4
20170812:12,2017-08-12,12,6393,24.0
20170812:13,2017-08-12,13,6421,23.6
20170812:14,2017-08-12,14,6286,25.2
20170812:15,2017-08-12,15,6181,22.2
20170812:16,2017-08-12,16,6258,21.0
20170812:17,2017-08-12,17,6199,22.9
20170812:18,2017-08-12,18,5984,23.4
20170812:19,2017-08-12,19,5809,22.4
20170812:20,2017-08-12,20,5717,21.0
20170812:21,2017-08-12,21,5444,19.9
20170812:22,2017-08-12,22,5064,19.4
20170812:23,2017-08-12,23,4711,18.5
20170813:0,2017-08-13,0,4433,18.0
20170813:1,2017-08-13,1,4223,17.4
20170813:2,2017-08-13,2,4082,17.2
20170813:3,2017-08-13,3,4003,16.8
20170813:4,2017-08-13,4,4002,16.0
20170813:5,2017-08-13,5,4012,15.6
20170813:6,2017-08-13,6,4211,13.5
20170813:7,2017-08-13,7,4631,14.7
20170813:8,2017-08-13,8,5106,17.7
20170813:9,2017-08-13,9,5506,20.0
20170813:10,2017-08-13,10,5778,22.4
20170813:11,2017-08-13,11,5938,23.6
20170813:12,2017-08-13,12,6025,23.0
20170813:13,2017-08-13,13,6102,24.7
20170813:14,2017-08-13,14,6223,25.3
20170813:15,2017-08-13,15,6341,25.5
20170813:16,2017-08-13,16,6417,24.1
20170813:17,2017-08-13,17,6394,25.0
20170813:18,2017-08-13,18,6226,25.0
20170813:19,2017-08-13,19,6178,23.8
20170813:20,2017-08-13,20,6133,22.9
20170813:21,2017-08-13,21,5802,21.5
20170813:22,2017-08-13,22,5364,21.2
20170813:23,2017-08-13,23,4966,21.1
20170814:0,2017-08-14,0,4632,17.8
20170814:1,2017-08-14,1,4427,19.0
20170814:2,2017-08-14,2,4337,18.6
20170814:3,2017-08-14,3,4345,18.3
20170814:4,2017-08-14,4,4554,17.6
20170814:5,2017-08-14,5,4967,17.6
20170814:6,2017-08-14,6,5479,17.6
20170814:7,2017-08-14,7,5879,17.2
20170814:8,2017-08-14,8,6277,17.7
20170814:9,2017-08-14,9,6690,20.1
20170814:10,2017-08-14,10,6975,21.8
20170814:11,2017-08-14,11,7200,23.5
20170814:12,2017-08-14,12,7300,24.4
20170814:13,2017-08-14,13,7381,24.1
20170814:14,2017-08-14,14,7514,25.3
20170814:15,2017-08-14,15,7599,25.4
20170814:16,2017-08-14,16,7573,25.7
20170814:17,2017-08-14,17,7346,25.0
20170814:18,2017-08-14,18,7030,24.5
20170814:19,2017-08-14,19,6966,22.7
20170814:20,2017-08-14,20,6839,22.0
20170814:21,2017-08-14,21,6377,21.1
20170814:22,2017-08-14,22,5821,20.5
20170814:23,2017-08-14,23,5329,20.2
20170815:0,2017-08-15,0,5009,20.0
20170815:1,2017-08-15,1,4788,19.0
20170815:2,2017-08-15,2,4641,18.1
20170815:3,2017-08-15,3,4625,17.8
20170815:4,2017-08-15,4,4753,18.1
20170815:5,2017-08-15,5,5130,17.2
20170815:6,2017-08-15,6,5680,17.3
20170815:7,2017-08-15,7,6142,16.8
20170815:8,2017-08-15,8,6524,18.6
20170815:9,2017-08-15,9,6815,20.4
20170815:10,2017-08-15,10,6983,21.1
20170815:11,2017-08-15,11,7161,21.5
20170815:12,2017-08-15,12,7324,23.4
20170815:13,2017-08-15,13,7399,24.7
20170815:14,2017-08-15,14,7475,24.7
20170815:15,2017-08-15,15,7574,26.0
20170815:16,2017-08-15,16,7626,25.2
20170815:17,2017-08-15,17,7482,27.2
20170815:18,2017-08-15,18,7196,25.6
20170815:19,2017-08-15,19,7022,25.1
20170815:20,2017-08-15,20,6898,23.6
20170815:21,2017-08-15,21,6356,22.2
20170815:22,2017-08-15,22,5793,21.1
20170815:23,2017-08-15,23,5311,20.0
20170816:0,2017-08-16,0,5171,19.2
20170816:1,2017-08-16,1,5141,18.4
20170816:2,2017-08-16,2,5112,18.2
20170816:3,2017-08-16,3,5082,17.8
20170816:4,2017-08-16,4,5053,17.3
20170816:5,2017-08-16,5,5125,16.9
20170816:6,2017-08-16,6,5627,16.5
20170816:7,2017-08-16,7,6086,16.6
20170816:8,2017-08-16,8,6453,17.8
20170816:9,2017-08-16,9,6628,19.6
20170816:10,2017-08-16,10,6734,20.2
20170816:11,2017-08-16,11,6872,20.2
20170816:12,2017-08-16,12,7040,21.6
20170816:13,2017-08-16,13,7112,22.8
20170816:14,2017-08-16,14,7155,23.6
20170816:15,2017-08-16,15,7274,22.5
20170816:16,2017-08-16,16,7308,22.9
20170816:17,2017-08-16,17,7139,22.2
20170816:18,2017-08-16,18,6937,22.3
20170816:19,2017-08-16,19,6822,21.9
20170816:20,2017-08-16,20,6682,20.9
20170816:21,2017-08-16,21,6231,19.9
20170816:22,2017-08-16,22,5672,19.5
20170816:23,2017-08-16,23,5208,19.6
20170817:0,2017-08-17,0,4876,19.5
20170817:1,2017-08-17,1,4662,19.2
20170817:2,2017-08-17,2,4531,18.5
20170817:3,2017-08-17,3,4522,18.3
20170817:4,2017-08-17,4,4700,18.1
20170817:5,2017-08-17,5,5095,17.8
20170817:6,2017-08-17,6,5623,17.5
20170817:7,2017-08-17,7,6097,17.5
20170817:8,2017-08-17,8,6462,19.2
20170817:9,2017-08-17,9,6763,21.2
20170817:10,2017-08-17,10,6974,23.0
20170817:11,2017-08-17,11,6947,23.5
20170817:12,2017-08-17,12,6922,22.7
20170817:13,2017-08-17,13,6789,23.1
20170817:14,2017-08-17,14,6669,22.0
20170817:15,2017-08-17,15,6578,20.9
20170817:16,2017-08-17,16,6534,19.2
20170817:17,2017-08-17,17,6398,18.6
20170817:18,2017-08-17,18,6346,18.4
20170817:19,2017-08-17,19,6414,18.7
20170817:20,2017-08-17,20,6327,19.1
20170817:21,2017-08-17,21,5924,19.4
20170817:22,2017-08-17,22,5482,19.5
20170817:23,2017-08-17,23,5109,19.9
20170818:0,2017-08-18,0,4868,20.7
20170818:1,2017-08-18,1,4749,21.1
20170818:2,2017-08-18,2,4677,21.4
20170818:3,2017-08-18,3,4682,21.3
20170818:4,2017-08-18,4,4876,21.1
20170818:5,2017-08-18,5,5312,20.6
20170818:6,2017-08-18,6,5902,20.9
20170818:7,2017-08-18,7,6462,21.3
20170818:8,2017-08-18,8,6919,22.3
20170818:9,2017-08-18,9,7264,23.6
20170818:10,2017-08-18,10,7472,24.9
20170818:11,2017-08-18,11,7540,25.2
20170818:12,2017-08-18,12,7536,25.6
20170818:13,2017-08-18,13,7468,25.7
20170818:14,2017-08-18,14,7458,24.4
20170818:15,2017-08-18,15,7382,25.5
20170818:16,2017-08-18,16,7213,24.6
20170818:17,2017-08-18,17,7111,23.7
20170818:18,2017-08-18,18,6857,23.7
20170818:19,2017-08-18,19,6793,23.6
20170818:20,2017-08-18,20,6647,22.6
20170818:21,2017-08-18,21,6275,22.2
20170818:22,2017-08-18,22,5726,20.4
20170818:23,2017-08-18,23,5287,20.4
20170819:0,2017-08-19,0,4987,20.4
20170819:1,2017-08-19,1,4728,20.2
20170819:2,2017-08-19,2,4554,19.9
20170819:3,2017-08-19,3,4451,19.2
20170819:4,2017-08-19,4,4464,19.0
20170819:5,2017-08-19,5,4529,18.1
20170819:6,2017-08-19,6,4766,18.1
20170819:7,2017-08-19,7,5206,17.0
20170819:8,2017-08-19,8,5658,18.8
20170819:9,2017-08-19,9,5908,20.1
20170819:10,2017-08-19,10,6045,21.0
20170819:11,2017-08-19,11,6167,21.3
20170819:12,2017-08-19,12,6161,23.8
20170819:13,2017-08-19,13,6140,23.7
20170819:14,2017-08-19,14,6119,22.7
20170819:15,2017-08-19,15,6096,23.5
20170819:16,2017-08-19,16,6018,23.5
20170819:17,2017-08-19,17,5833,22.5
20170819:18,2017-08-19,18,5666,21.5
20170819:19,2017-08-19,19,5681,21.2
20170819:20,2017-08-19,20,5627,20.6
20170819:21,2017-08-19,21,5328,19.7
20170819:22,2017-08-19,22,4963,18.2
20170819:23,2017-08-19,23,4625,18.0
20170820:0,2017-08-20,0,4345,17.3
20170820:1,2017-08-20,1,4159,16.6
20170820:2,2017-08-20,2,4047,16.5
20170820:3,2017-08-20,3,3992,16.7
20170820:4,2017-08-20,4,4007,17.0
20170820:5,2017-08-20,5,4049,17.2
20170820:6,2017-08-20,6,4202,16.1
20170820:7,2017-08-20,7,4602,15.6
20170820:8,2017-08-20,8,5060,18.2
20170820:9,2017-08-20,9,5521,20.6
20170820:10,2017-08-20,10,5871,23.0
20170820:11,2017-08-20,11,6132,25.3
20170820:12,2017-08-20,12,6299,26.1
20170820:13,2017-08-20,13,6432,26.5
20170820:14,2017-08-20,14,6543,27.6
20170820:15,2017-08-20,15,6700,27.4
20170820:16,2017-08-20,16,6821,28.5
20170820:17,2017-08-20,17,6802,27.7
20170820:18,2017-08-20,18,6636,27.4
20170820:19,2017-08-20,19,6626,26.5
20170820:20,2017-08-20,20,6530,24.0
20170820:21,2017-08-20,21,6204,23.5
20170820:22,2017-08-20,22,5783,21.5
20170820:23,2017-08-20,23,5344,20.6
20170821:0,2017-08-21,0,4988,21.1
20170821:1,2017-08-21,1,4768,21.5
20170821:2,2017-08-21,2,4637,20.6
20170821:3,2017-08-21,3,4634,20.7
20170821:4,2017-08-21,4,4842,19.8
20170821:5,2017-08-21,5,5244,19.2
20170821:6,2017-08-21,6,5784,18.9
20170821:7,2017-08-21,7,6331,19.6
20170821:8,2017-08-21,8,6861,20.8
20170821:9,2017-08-21,9,7265,22.9
20170821:10,2017-08-21,10,7634,25.2
20170821:11,2017-08-21,11,7899,26.9
20170821:12,2017-08-21,12,8088,28.6
20170821:13,2017-08-21,13,7981,28.6
20170821:14,2017-08-21,14,7957,29.2
20170821:15,2017-08-21,15,8170,28.5
20170821:16,2017-08-21,16,8188,29.5
20170821:17,2017-08-21,17,8017,30.0
20170821:18,2017-08-21,18,7833,28.9
20170821:19,2017-08-21,19,7824,28.4
20170821:20,2017-08-21,20,7638,27.8
20170821:21,2017-08-21,21,7114,26.1
20170821:22,2017-08-21,22,6463,26.0
20170821:23,2017-08-21,23,5929,24.9
20170822:0,2017-08-22,0,5593,24.2
20170822:1,2017-08-22,1,5315,23.4
20170822:2,2017-08-22,2,5135,22.6
20170822:3,2017-08-22,3,5121,22.2
20170822:4,2017-08-22,4,5383,22.0
20170822:5,2017-08-22,5,5886,22.7
20170822:6,2017-08-22,6,6456,23.5
20170822:7,2017-08-22,7,6977,23.4
20170822:8,2017-08-22,8,7312,24.3
20170822:9,2017-08-22,9,7468,24.7
20170822:10,2017-08-22,10,7618,22.6
20170822:11,2017-08-22,11,7670,24.4
20170822:12,2017-08-22,12,7790,25.1
20170822:13,2017-08-22,13,7627,25.8
20170822:14,2017-08-22,14,7673,21.6
20170822:15,2017-08-22,15,7684,24.6
20170822:16,2017-08-22,16,7636,25.4
20170822:17,2017-08-22,17,7485,25.1
20170822:18,2017-08-22,18,7110,25.2
20170822:19,2017-08-22,19,6876,22.3
20170822:20,2017-08-22,20,6571,20.9
20170822:21,2017-08-22,21,6040,19.4
20170822:22,2017-08-22,22,5478,18.5
20170822:23,2017-08-22,23,5029,17.2
20170823:0,2017-08-23,0,4697,15.9
20170823:1,2017-08-23,1,4523,14.6
20170823:2,2017-08-23,2,4423,14.8
20170823:3,2017-08-23,3,4406,14.5
20170823:4,2017-08-23,4,4562,14.5
20170823:5,2017-08-23,5,4971,14.3
20170823:6,2017-08-23,6,5413,14.0
20170823:7,2017-08-23,7,5825,13.7
20170823:8,2017-08-23,8,6173,15.3
20170823:9,2017-08-23,9,6377,17.9
20170823:10,2017-08-23,10,6515,19.7
20170823:11,2017-08-23,11,6619,21.4
20170823:12,2017-08-23,12,6730,21.2
20170823:13,2017-08-23,13,6740,23.0
20170823:14,2017-08-23,14,6768,22.4
20170823:15,2017-08-23,15,6778,21.8
20170823:16,2017-08-23,16,6718,23.1
20170823:17,2017-08-23,17,6527,21.9
20170823:18,2017-08-23,18,6261,20.9
20170823:19,2017-08-23,19,6235,19.7
20170823:20,2017-08-23,20,6044,18.2
20170823:21,2017-08-23,21,5634,17.2
20170823:22,2017-08-23,22,5159,15.6
20170823:23,2017-08-23,23,4709,15.6
20170824:0,2017-08-24,0,4482,13.9
20170824:1,2017-08-24,1,4332,11.9
20170824:2,2017-08-24,2,4215,11.7
20170824:3,2017-08-24,3,4205,11.5
20170824:4,2017-08-24,4,4383,11.4
20170824:5,2017-08-24,5,4776,11.3
20170824:6,2017-08-24,6,5234,11.4
20170824:7,2017-08-24,7,5630,12.9
20170824:8,2017-08-24,8,5868,14.4
20170824:9,2017-08-24,9,6124,15.5
20170824:10,2017-08-24,10,6214,16.5
20170824:11,2017-08-24,11,6257,18.0
20170824:12,2017-08-24,12,6291,17.7
20170824:13,2017-08-24,13,6229,17.3
20170824:14,2017-08-24,14,6228,19.1
20170824:15,2017-08-24,15,6230,19.0
20170824:16,2017-08-24,16,6239,19.7
20170824:17,2017-08-24,17,6100,19.5
20170824:18,2017-08-24,18,5984,19.5
20170824:19,2017-08-24,19,6082,18.6
20170824:20,2017-08-24,20,5917,17.7
20170824:21,2017-08-24,21,5501,16.6
20170824:22,2017-08-24,22,5044,15.8
20170824:23,2017-08-24,23,4654,14.6
20170825:0,2017-08-25,0,4398,13.7
20170825:1,2017-08-25,1,4249,13.2
20170825:2,2017-08-25,2,4165,12.3
20170825:3,2017-08-25,3,4171,12.3
20170825:4,2017-08-25,4,4347,11.3
20170825:5,2017-08-25,5,4722,11.4
20170825:6,2017-08-25,6,5159,11.3
20170825:7,2017-08-25,7,5535,11.6
20170825:8,2017-08-25,8,5804,13.0
20170825:9,2017-08-25,9,6009,15.2
20170825:10,2017-08-25,10,6124,17.5
20170825:11,2017-08-25,11,6176,19.0
20170825:12,2017-08-25,12,6231,19.2
20170825:13,2017-08-25,13,6258,20.1
20170825:14,2017-08-25,14,6249,21.0
20170825:15,2017-08-25,15,6242,21.1
20170825:16,2017-08-25,16,6201,21.6
20170825:17,2017-08-25,17,6034,20.0
20170825:18,2017-08-25,18,5850,18.8
20170825:19,2017-08-25,19,5927,18.4
20170825:20,2017-08-25,20,5748,17.6
20170825:21,2017-08-25,21,5372,16.5
20170825:22,2017-08-25,22,4898,15.4
20170825:23,2017-08-25,23,4545,14.8
20170826:0,2017-08-26,0,4297,14.6
20170826:1,2017-08-26,1,4133,13.7
20170826:2,2017-08-26,2,4056,12.3
20170826:3,2017-08-26,3,3986,12.1
20170826:4,2017-08-26,4,4020,11.5
20170826:5,2017-08-26,5,4128,11.6
20170826:6,2017-08-26,6,4304,10.8
20170826:7,2017-08-26,7,4622,11.1
20170826:8,2017-08-26,8,4946,12.6
20170826:9,2017-08-26,9,5201,14.7
20170826:10,2017-08-26,10,5368,17.0
20170826:11,2017-08-26,11,5442,18.7
20170826:12,2017-08-26,12,5449,19.9
20170826:13,2017-08-26,13,5441,20.3
20170826:14,2017-08-26,14,5436,21.7
20170826:15,2017-08-26,15,5476,21.9
20170826:16,2017-08-26,16,5531,21.6
20170826:17,2017-08-26,17,5493,20.9
20170826:18,2017-08-26,18,5354,20.1
20170826:19,2017-08-26,19,5402,19.2
20170826:20,2017-08-26,20,5267,18.1
20170826:21,2017-08-26,21,4975,17.8
20170826:22,2017-08-26,22,4647,17.3
20170826:23,2017-08-26,23,4341,16.5
20170827:0,2017-08-27,0,4134,16.6
20170827:1,2017-08-27,1,3949,14.6
20170827:2,2017-08-27,2,3848,14.4
20170827:3,2017-08-27,3,3807,11.6
20170827:4,2017-08-27,4,3823,12.3
20170827:5,2017-08-27,5,3870,11.6
20170827:6,2017-08-27,6,3982,11.9
20170827:7,2017-08-27,7,4283,10.9
20170827:8,2017-08-27,8,4637,13.8
20170827:9,2017-08-27,9,4896,16.9
20170827:10,2017-08-27,10,5073,19.4
20170827:11,2017-08-27,11,5190,20.1
20170827:12,2017-08-27,12,5229,20.8
20170827:13,2017-08-27,13,5250,21.4
20170827:14,2017-08-27,14,5277,21.9
20170827:15,2017-08-27,15,5357,21.7
20170827:16,2017-08-27,16,5445,21.1
20170827:17,2017-08-27,17,5432,20.7
20170827:18,2017-08-27,18,5343,20.4
20170827:19,2017-08-27,19,5472,19.1
20170827:20,2017-08-27,20,5345,18.1
20170827:21,2017-08-27,21,5092,17.6
20170827:22,2017-08-27,22,4771,17.3
20170827:23,2017-08-27,23,4439,17.0
20170828:0,2017-08-28,0,4286,17.0
20170828:1,2017-08-28,1,4157,16.1
20170828:2,2017-08-28,2,4078,17.9
20170828:3,2017-08-28,3,4125,17.4
20170828:4,2017-08-28,4,4355,16.6
20170828:5,2017-08-28,5,4802,16.3
20170828:6,2017-08-28,6,5287,15.9
20170828:7,2017-08-28,7,5704,16.1
20170828:8,2017-08-28,8,5948,17.0
20170828:9,2017-08-28,9,6147,18.1
20170828:10,2017-08-28,10,6303,19.1
20170828:11,2017-08-28,11,6348,19.6
20170828:12,2017-08-28,12,6420,20.1
